threshold,precision_hate,recall_hate,f1_hate,accuracy
0.020797469,0.3803884414969209,1.0,0.5509433962264151,0.4179635393508226
0.02080465,0.3805687203791469,1.0,0.5511324639670556,0.41840818141396174
0.020808138,0.38092979127134724,1.0,0.5513216615173361,0.41885282347710096
0.020815505,0.3811105837683911,1.0,0.5517004465819306,0.41974210760337927
0.020823501,0.3812915479582146,1.0,0.5518900343642612,0.4201867496665185
0.020888602,0.3814726840855107,1.0,0.5520797524922654,0.42063139172965763
0.020942066,0.38165399239543724,1.0,0.5522696011004127,0.4210760337927968
0.020954182,0.38183547313361865,1.0,0.5524595803233574,0.42152067585593594
0.020956444,0.3820171265461465,1.0,0.5526496902959395,0.42196531791907516
0.020998646,0.38219895287958117,1.0,0.5528399311531841,0.4224099599822143
0.021033293,0.3823809523809524,1.0,0.553030303030303,0.42285460204535347
0.021109708,0.3825631252977608,1.0,0.5532208060626939,0.4232992441084927
0.021125857,0.382745471877979,1.0,0.5534114403859407,0.42374388617163183
0.02114727,0.3829279923700525,1.0,0.5536022061358152,0.424188528234771
0.021160284,0.38311068702290074,1.0,0.5537931034482759,0.4246331702979102
0.021190641,0.38329355608591886,1.0,0.5539841324594688,0.42507781236104936
0.021214778,0.383476599808978,1.0,0.5541752933057281,0.4255224544241885
0.021282623,0.38365981844242714,1.0,0.5543665861235761,0.4259670964873277
0.021288767,0.38384321223709367,1.0,0.5545580110497238,0.4264117385504669
0.021296632,0.38402678144428504,1.0,0.5547495682210708,0.42685638061360603
0.021301806,0.38421052631578945,1.0,0.5549412577747063,0.42730102267674525
0.021378063,0.38439444710387743,1.0,0.5551330798479087,0.4277456647398844
0.021423332,0.3845785440613027,1.0,0.5553250345781466,0.42819030680302356
0.021426491,0.3847628174413033,1.0,0.5555171221030786,0.4286349488661627
0.021445347,0.38494726749760305,1.0,0.5557093425605536,0.4290795909293019
0.021495746,0.3851318944844125,1.0,0.555901696088612,0.4295242329924411
0.021557614,0.3853166986564299,1.0,0.5560941828254848,0.42996887505558024
0.02161296,0.385501680268843,1.0,0.5562868029095946,0.43041351711871945
0.021617835,0.38568683957732947,1.0,0.5564795564795565,0.4308581591818586
0.021676961,0.38587217683805863,1.0,0.5566724436741768,0.43130280124499776
0.02173262,0.3860576923076923,1.0,0.5568654646324549,0.43174744330813697
0.021795632,0.3862433862433862,1.0,0.557058619493583,0.4321920853712761
0.021824902,0.3864292589027912,1.0,0.5572519083969465,0.4326367274344153
0.021830002,0.3866153105440539,1.0,0.5574453314821243,0.4330813694975545
0.02183489,0.3868015414258189,1.0,0.5576388888888888,0.43352601156069365
0.021925315,0.3869879518072289,1.0,0.5578325807572073,0.4339706536238328
0.021966873,0.3871745419479267,1.0,0.5580264072272411,0.434415295686972
0.02200874,0.38736131210805597,1.0,0.5582203684393465,0.43485993775011117
0.022094859,0.3875482625482625,1.0,0.5584144645340752,0.4353045798132503
0.022127688,0.3877353935296958,1.0,0.5586086956521739,0.4357492218763895
0.022261452,0.3879227053140097,1.0,0.558803061934586,0.4361938639395287
0.022269962,0.38811019816336395,1.0,0.5589975635224504,0.43663850600266785
0.022299739,0.3882978723404255,1.0,0.5591922005571031,0.437083148065807
0.022314774,0.3884857281083696,1.0,0.5593869731800766,0.4375277901289462
0.022357032,0.3886737657308809,1.0,0.5595818815331011,0.43797243219208537
0.022391928,0.38886198547215495,1.0,0.5597769257581038,0.4384170742552245
0.022406215,0.38905038759689925,1.0,0.5599721059972106,0.43886171631836374
0.022408,0.38923897237033445,1.0,0.5601674223927451,0.4393063583815029
0.022410747,0.3894277400581959,1.0,0.5603628750872296,0.43975100044464205
0.022463365,0.3896166909267346,1.0,0.5605584642233856,0.44019564250778126
0.022502068,0.38980582524271845,1.0,0.5607541899441341,0.4406402845709204
0.022550134,0.3899951432734337,1.0,0.5609500523925951,0.44108492663405957
0.02257268,0.3901846452866861,1.0,0.5611460517120894,0.4415295686971988
0.022584723,0.39037433155080214,1.0,0.5613421880461377,0.44197421076033794
0.022627069,0.39056420233463035,1.0,0.5615384615384615,0.4424188528234771
0.02264359,0.3907542579075426,1.0,0.5617348723329836,0.44286349488661625
0.022752127,0.3904576436222006,0.9987546699875467,0.5619314205738278,0.44330813694975546
0.022777388,0.39064783244033124,0.9987546699875467,0.5614280714035702,0.44286349488661625
0.022786226,0.3908382066276803,0.9987546699875467,0.561624649859944,0.44330813694975546
0.022793692,0.3910287664553876,0.9987546699875467,0.5618213660245184,0.4437527790128946
0.022796702,0.39121951219512197,0.9987546699875467,0.5620182200420463,0.44419742107603377
0.022797855,0.3914104441190825,0.9987546699875467,0.5622152120574834,0.444642063139173
0.02282198,0.3916015625,0.9987546699875467,0.5624123422159888,0.44508670520231214
0.022850255,0.39179286761113824,0.9987546699875467,0.5626096106629253,0.4455313472654513
0.02286558,0.3919843597262952,0.9987546699875467,0.5628070175438596,0.4459759893285905
0.023063205,0.3921760391198044,0.9987546699875467,0.5630045630045629,0.44642063139172966
0.023074497,0.3923679060665362,0.9987546699875467,0.5632022471910113,0.4468652734548688
0.023081005,0.39255996084189915,0.9987546699875467,0.5634000702493853,0.447309915518008
0.02314581,0.39275220372184133,0.9987546699875467,0.5635980323260716,0.4477545575811472
0.02315355,0.39294463498285154,0.9987546699875467,0.5637961335676626,0.44819919964428634
0.023184314,0.3931372549019608,0.9987546699875467,0.5639943741209564,0.4486438417074255
0.023267334,0.3933300637567435,0.9987546699875467,0.5641927541329581,0.4490884837705647
0.023284342,0.39352306182531893,0.9987546699875467,0.5643912737508796,0.44953312583370386
0.023333661,0.39371624938635247,0.9987546699875467,0.5645899331221401,0.449977767896843
0.023431322,0.393909626719057,0.9987546699875467,0.5647887323943662,0.45042240995998223
0.023431484,0.3941031941031941,0.9987546699875467,0.5649876717153928,0.4508670520231214
0.023557238,0.3942969518190757,0.9987546699875467,0.5651867512332629,0.45131169408626054
0.023560597,0.39449090014756516,0.9987546699875467,0.5653859710962283,0.45175633614939975
0.02359227,0.39468503937007876,0.9987546699875467,0.5655853314527504,0.4522009782125389
0.023637155,0.3948793697685869,0.9987546699875467,0.5657848324514992,0.45264562027567806
0.02364723,0.39507389162561574,0.9987546699875467,0.565984474241355,0.4530902623388173
0.023674648,0.3952686052242484,0.9987546699875467,0.5661842569714084,0.45353490440195643
0.023725657,0.39546351084812625,0.9987546699875467,0.5663841807909604,0.4539795464650956
0.023784656,0.3956586087814504,0.9987546699875467,0.566584245849523,0.4544241885282348
0.023803286,0.39585389930898324,0.9987546699875467,0.5667844522968197,0.45486883059137395
0.02382397,0.3960493827160494,0.9987546699875467,0.5669848002827854,0.4553134726545131
0.023824181,0.39624505928853754,0.9987546699875467,0.5671852899575671,0.45575811471765226
0.023849867,0.39644092931290165,0.9987546699875467,0.5673859214715246,0.4562027567807915
0.023925953,0.39663699307616224,0.9987546699875467,0.5675866949752301,0.45664739884393063
0.023932254,0.396833250865908,0.9987546699875467,0.5677876106194691,0.4570920409070698
0.023940042,0.39702970297029705,0.9987546699875467,0.5679886685552408,0.457536682970209
0.023942165,0.3972263496780584,0.9987546699875467,0.5681898689337584,0.45798132503334815
0.024046546,0.39742319127849357,0.9987546699875467,0.5683912119064494,0.4584259670964873
0.02405839,0.39762022806147745,0.9987546699875467,0.5685926976249557,0.4588706091596265
0.02412971,0.3978174603174603,0.9987546699875467,0.5687943262411347,0.4593152512227657
0.024158435,0.398014888337469,0.9987546699875467,0.5689960979070593,0.45975989328590483
0.024188975,0.39821251241310823,0.9987546699875467,0.5691980127750178,0.46020453534904404
0.024218515,0.39841033283656235,0.9987546699875467,0.5694000709975151,0.4606491774121832
0.02430137,0.3986083499005964,0.9987546699875467,0.5696022727272727,0.46109381947532235
0.024304451,0.39880656389855795,0.9987546699875467,0.5698046181172292,0.46153846153846156
0.024337469,0.3990049751243781,0.9987546699875467,0.5700071073205402,0.4619831036016007
0.024338668,0.39920358387257343,0.9987546699875467,0.5702097404905795,0.4624277456647399
0.024367956,0.399402390438247,0.9987546699875467,0.5704125177809388,0.46287238772787903
0.024431013,0.3996013951170902,0.9987546699875467,0.5706154393454287,0.46331702979101824
0.02443285,0.39980059820538383,0.9987546699875467,0.5708185053380782,0.4637616718541574
0.02446287,0.4,0.9987546699875467,0.5710217159131363,0.46420631391729655
0.024500992,0.4001996007984032,0.9987546699875467,0.5712250712250713,0.46465095598043576
0.024513122,0.400399400898652,0.9987546699875467,0.5714285714285714,0.4650955980435749
0.024514934,0.4005994005994006,0.9987546699875467,0.571632216678546,0.4655402401067141
0.024610637,0.4007996001999001,0.9987546699875467,0.5718360071301248,0.4659848821698533
0.02467357,0.401,0.9987546699875467,0.572039942938659,0.46642952423299244
0.024695607,0.4012006003001501,0.9987546699875467,0.5722440242597218,0.4668741662961316
0.024721498,0.4014014014014014,0.9987546699875467,0.5724482512491078,0.4673188083592708
0.02483839,0.4016024036054081,0.9987546699875467,0.5726526240628348,0.46776345042240997
0.024850441,0.40180360721442887,0.9987546699875467,0.5728571428571428,0.4682080924855491
0.024897171,0.4020050125313283,0.9987546699875467,0.5730618077884959,0.46865273454868833
0.024923006,0.40220661985957873,0.9987546699875467,0.5732666190135811,0.4690973766118275
0.024996335,0.4024084295032614,0.9987546699875467,0.5734715766893099,0.46954201867496664
0.02503929,0.4026104417670683,0.9987546699875467,0.5736766809728183,0.4699866607381058
0.02509442,0.40281265695630336,0.9987546699875467,0.5738819320214669,0.470431302801245
0.025098648,0.4030150753768844,0.9987546699875467,0.5740873299928418,0.47087594486438417
0.02511188,0.4032176973353444,0.9987546699875467,0.5742928750447548,0.4713205869275233
0.025127845,0.403420523138833,0.9987546699875467,0.5744985673352436,0.47176522899066253
0.025136964,0.40362355309511827,0.9987546699875467,0.5747044070225725,0.4722098710538017
0.025150592,0.4038267875125881,0.9987546699875467,0.5749103942652329,0.47265451311694084
0.025190383,0.4040302267002519,0.9987546699875467,0.5751165292219433,0.47309915518008006
0.02521154,0.40423387096774194,0.9987546699875467,0.5753228120516499,0.4735437972432192
0.025254307,0.4044377206253152,0.9987546699875467,0.5755292429135271,0.47398843930635837
0.02532848,0.4046417759838547,0.9987546699875467,0.5757358219669778,0.4744330813694976
0.025331642,0.4048460373548713,0.9987546699875467,0.5759425493716338,0.47487772343263673
0.025351513,0.40505050505050505,0.9987546699875467,0.5761494252873564,0.4753223654957759
0.025373777,0.405255179383527,0.9987546699875467,0.5763564498742364,0.4757670075589151
0.025401147,0.40546006066734075,0.9987546699875467,0.5765636232925953,0.47621164962205426
0.025484733,0.4056651492159838,0.9987546699875467,0.5767709457029846,0.4766562916851934
0.025519235,0.4058704453441296,0.9987546699875467,0.576978417266187,0.47710093374833257
0.025662355,0.40607594936708863,0.9987546699875467,0.577186038143217,0.4775455758114718
0.025722569,0.40628166160081053,0.9987546699875467,0.5773938084953203,0.47799021787461093
0.025742207,0.4064875823618855,0.9987546699875467,0.5776017284839755,0.4784348599377501
0.02581093,0.4066937119675456,0.9987546699875467,0.5778097982708934,0.4788795020008893
0.025830083,0.40690005073566715,0.9987546699875467,0.578018018018018,0.47932414406402846
0.025841838,0.4071065989847716,0.9987546699875467,0.5782263878875271,0.4797687861271676
0.026040468,0.40731335703402743,0.9987546699875467,0.578434908041832,0.4802134281903068
0.026052032,0.40752032520325204,0.9987546699875467,0.5786435786435786,0.480658070253446
0.026088264,0.40772750381291306,0.9987546699875467,0.5788523998556478,0.48110271231658513
0.026150238,0.40793489318413023,0.9987546699875467,0.5790613718411552,0.48154735437972435
0.02615042,0.40814249363867683,0.9987546699875467,0.5792704947634525,0.4819919964428635
0.026188066,0.40835030549898166,0.9987546699875467,0.5794797687861271,0.48243663850600266
0.02622427,0.4085583290881304,0.9987546699875467,0.5796891940730032,0.4828812805691418
0.026266543,0.4087665647298675,0.9987546699875467,0.5798987707881417,0.483325922632281
0.026312828,0.40897501274859765,0.9987546699875467,0.580108499095841,0.4837705646954202
0.026313255,0.4091836734693878,0.9987546699875467,0.5803183791606368,0.48421520675855934
0.026357315,0.40939254721796836,0.9987546699875467,0.5805284111473036,0.48465984882169855
0.02635774,0.40960163432073543,0.9987546699875467,0.5807385952208545,0.4851044908848377
0.026382579,0.4098109351047522,0.9987546699875467,0.5809489315465411,0.48554913294797686
0.026386155,0.4100204498977505,0.9987546699875467,0.5811594202898551,0.48599377501111607
0.026395883,0.41023017902813297,0.9987546699875467,0.5813700616165277,0.4864384170742552
0.026427127,0.4104401228249744,0.9987546699875467,0.5815808556925307,0.4868830591373944
0.02645934,0.4106502816180235,0.9987546699875467,0.5817918026840769,0.4873277012005336
0.026476871,0.4108606557377049,0.9987546699875467,0.5820029027576197,0.48777234326367275
0.026482537,0.4110712455151205,0.9987546699875467,0.5822141560798547,0.4882169853268119
0.026593875,0.4112820512820513,0.9987546699875467,0.5824255628177197,0.4886616273899511
0.026637783,0.4114930733709595,0.9987546699875467,0.5826371231383944,0.48910626945309027
0.02667254,0.41170431211498976,0.9987546699875467,0.5828488372093024,0.4895509115162294
0.02669705,0.41191576784797124,0.9987546699875467,0.5830607051981098,0.4899955535793686
0.026828192,0.41212744090441933,0.9987546699875467,0.5832727272727273,0.4904401956425078
0.02690277,0.4123393316195373,0.9987546699875467,0.5834849036013096,0.49088483770564695
0.026917411,0.4125514403292181,0.9987546699875467,0.5836972343522562,0.4913294797687861
0.026935259,0.41276376737004633,0.9987546699875467,0.5839097196942118,0.4917741218319253
0.026967991,0.4129763130792997,0.9987546699875467,0.584122359796067,0.49221876389506447
0.027025195,0.41318907779495107,0.9987546699875467,0.5843351548269581,0.4926634059582036
0.027038941,0.4134020618556701,0.9987546699875467,0.5845481049562683,0.49310804802134284
0.027104538,0.4136152656008252,0.9987546699875467,0.5847612103536275,0.493552690084482
0.027117249,0.41382868937048506,0.9987546699875467,0.5849744711889132,0.49399733214762115
0.027202992,0.41404233350542075,0.9987546699875467,0.585187887632251,0.49444197421076036
0.02723817,0.4142561983471074,0.9987546699875467,0.5854014598540145,0.4948866162738995
0.027240949,0.4144702842377261,0.9987546699875467,0.5856151880248266,0.49533125833703867
0.027250541,0.41468459152016546,0.9987546699875467,0.5858290723155588,0.4957759004001779
0.027303733,0.4148991205380238,0.9987546699875467,0.5860431128973328,0.49622054246331704
0.02734824,0.41511387163561075,0.9987546699875467,0.5862573099415206,0.4966651845264562
0.027473927,0.41532884515794927,0.9987546699875467,0.586471663619744,0.49710982658959535
0.027474945,0.4155440414507772,0.9987546699875467,0.5866861741038771,0.49755446865273456
0.02767664,0.4157594608605495,0.9987546699875467,0.5869008415660447,0.4979991107158737
0.027706055,0.41597510373443985,0.9987546699875467,0.5871156661786238,0.49844375277901287
0.027750628,0.4161909704203425,0.9987546699875467,0.5873306481142438,0.4988883948421521
0.027794836,0.4164070612668744,0.9987546699875467,0.5875457875457875,0.49933303690529124
0.02785903,0.4166233766233766,0.9987546699875467,0.5877610846463907,0.4997776789684304
0.027859928,0.41683991683991684,0.9987546699875467,0.5879765395894428,0.5002223210315696
0.027922202,0.4170566822672907,0.9987546699875467,0.5881921525485881,0.5006669630947087
0.02803416,0.4172736732570239,0.9987546699875467,0.5884079236977255,0.5011116051578479
0.028044553,0.4174908901613743,0.9987546699875467,0.5886238532110092,0.5015562472209871
0.028053401,0.41770833333333335,0.9987546699875467,0.5888399412628488,0.5020008892841262
0.02807393,0.4179260031266285,0.9987546699875467,0.5890561880279105,0.5024455313472654
0.028123947,0.4181438998957247,0.9987546699875467,0.5892725936811168,0.5028901734104047
0.028128752,0.41836202399582684,0.9987546699875467,0.5894891583976479,0.5033348154735438
0.028237782,0.418580375782881,0.9987546699875467,0.5897058823529413,0.503779457536683
0.028270822,0.41879895561357705,0.9987546699875467,0.5899227657226922,0.5042240995998222
0.028374668,0.41901776384535006,0.9987546699875467,0.5901398086828551,0.5046687416629613
0.02840736,0.41923680083638265,0.9987546699875467,0.590357011409643,0.5051133837261005
0.028408239,0.4194560669456067,0.9987546699875467,0.5905743740795287,0.5055580257892397
0.028487325,0.4196755625327054,0.9987546699875467,0.5907918968692449,0.5060026678523788
0.028587582,0.4198952879581152,0.9987546699875467,0.5910095799557848,0.506447309915518
0.028591232,0.42011524358302776,0.9987546699875467,0.5912274235164026,0.5068919519786572
0.028660739,0.42033542976939203,0.9987546699875467,0.5914454277286135,0.5073365940417963
0.02866901,0.4205558468799161,0.9987546699875467,0.5916635927701955,0.5077812361049355
0.028672436,0.42077649527806926,0.9987546699875467,0.5918819188191882,0.5082258781680747
0.02878304,0.420997375328084,0.9987546699875467,0.5921004060538945,0.5086705202312138
0.02878713,0.421218487394958,0.9987546699875467,0.5923190546528804,0.509115162294353
0.028839858,0.4214398318444561,0.9987546699875467,0.5925378647949759,0.5095598043574923
0.028863488,0.4216614090431125,0.9987546699875467,0.5927568366592757,0.5100044464206314
0.02886548,0.42188321935823253,0.9987546699875467,0.5929759704251386,0.5104490884837706
0.028865881,0.42210526315789476,0.9987546699875467,0.5931952662721894,0.5108937305469098
0.028944435,0.42232754081095314,0.9987546699875467,0.5934147243803182,0.5113383726100489
0.029040247,0.422550052687039,0.9987546699875467,0.5936343449296817,0.5117830146731881
0.029042875,0.422772799156563,0.9987546699875467,0.5938541281007035,0.5122276567363273
0.029106325,0.4229957805907173,0.9987546699875467,0.5940740740740741,0.5126722987994664
0.029150156,0.42321899736147756,0.9987546699875467,0.5942941830307522,0.5131169408626056
0.029161705,0.42344244984160506,0.9987546699875467,0.5945144551519644,0.5135615829257448
0.029298501,0.42366613840464873,0.9987546699875467,0.5947348906192066,0.5140062249888839
0.029311717,0.42389006342494717,0.9987546699875467,0.5949554896142434,0.5144508670520231
